country,type,year,n
Turkmenistan,Family,2006,2
Turkmenistan,Family,2007,0
Turkmenistan,Family,2008,1
Turkmenistan,Family,2009,0
Turkmenistan,Family,2010,1
Turkmenistan,Family,2011,0
Turkmenistan,Family,2012,0
Turkmenistan,Family,2013,0
Turkmenistan,Family,2014,0
Turkmenistan,Family,2015,0
Turkmenistan,Other,2006,0
Turkmenistan,Other,2007,0
Turkmenistan,Other,2008,0
Turkmenistan,Other,2009,0
Turkmenistan,Other,2010,0
Turkmenistan,Other,2011,0
Turkmenistan,Other,2012,0
Turkmenistan,Other,2013,0
Turkmenistan,Other,2014,1
Turkmenistan,Other,2015,0
Turkmenistan,Study,2006,0
Turkmenistan,Study,2007,1
Turkmenistan,Study,2008,2
Turkmenistan,Study,2009,0
Turkmenistan,Study,2010,0
Turkmenistan,Study,2011,1
Turkmenistan,Study,2012,0
Turkmenistan,Study,2013,0
Turkmenistan,Study,2014,0
Turkmenistan,Study,2015,1
Turkmenistan,Work,2006,0
Turkmenistan,Work,2007,0
Turkmenistan,Work,2008,1
Turkmenistan,Work,2009,0
Turkmenistan,Work,2010,3
Turkmenistan,Work,2011,0
Turkmenistan,Work,2012,0
Turkmenistan,Work,2013,4
Turkmenistan,Work,2014,4
Turkmenistan,Work,2015,1
Tuvalu,Asylum,2006,0
Tuvalu,Asylum,2007,0
Tuvalu,Asylum,2008,0
Tuvalu,Asylum,2009,0
Tuvalu,Asylum,2010,0
Tuvalu,Asylum,2011,0
Tuvalu,Asylum,2012,0
Tuvalu,Asylum,2013,0
Tuvalu,Asylum,2014,0
Tuvalu,Asylum,2015,0
Tuvalu,EU,2006,0
Tuvalu,EU,2007,0
Tuvalu,EU,2008,0
Tuvalu,EU,2009,0
Tuvalu,EU,2010,0
Tuvalu,EU,2011,0
Tuvalu,EU,2012,0
Tuvalu,EU,2013,0
Tuvalu,EU,2014,0
Tuvalu,EU,2015,0
Tuvalu,Family,2006,0
Tuvalu,Family,2007,0
Tuvalu,Family,2008,0
Tuvalu,Family,2009,0
Tuvalu,Family,2010,0
Tuvalu,Family,2011,0
Tuvalu,Family,2012,0
Tuvalu,Family,2013,0
Tuvalu,Family,2014,0
Tuvalu,Family,2015,0
Tuvalu,Other,2006,0
Tuvalu,Other,2007,0
Tuvalu,Other,2008,0
Tuvalu,Other,2009,0
Tuvalu,Other,2010,0
Tuvalu,Other,2011,0
Tuvalu,Other,2012,0
Tuvalu,Other,2013,0
Tuvalu,Other,2014,0
Tuvalu,Other,2015,0
Tuvalu,Study,2006,0
Tuvalu,Study,2007,0
Tuvalu,Study,2008,0
Tuvalu,Study,2009,0
Tuvalu,Study,2010,0
Tuvalu,Study,2011,1
Tuvalu,Study,2012,1
Tuvalu,Study,2013,0
Tuvalu,Study,2014,0
Tuvalu,Study,2015,0
Tuvalu,Work,2006,0
Tuvalu,Work,2007,0
Tuvalu,Work,2008,0
Tuvalu,Work,2009,0
Tuvalu,Work,2010,0
Tuvalu,Work,2011,0
Tuvalu,Work,2012,0
Tuvalu,Work,2013,0
Tuvalu,Work,2014,0
Tuvalu,Work,2015,0
Uganda,Asylum,2006,4
Uganda,Asylum,2007,0
Uganda,Asylum,2008,6
Uganda,Asylum,2009,2
Uganda,Asylum,2010,1
Uganda,Asylum,2011,7
Uganda,Asylum,2012,6
Uganda,Asylum,2013,17
Uganda,Asylum,2014,13
Uganda,Asylum,2015,25
Uganda,EU,2006,0
Uganda,EU,2007,1
Uganda,EU,2008,3
Uganda,EU,2009,1
Uganda,EU,2010,2
Uganda,EU,2011,0
Uganda,EU,2012,1
Uganda,EU,2013,1
Uganda,EU,2014,2
Uganda,EU,2015,1
Uganda,Family,2006,37
Uganda,Family,2007,33
Uganda,Family,2008,22
Uganda,Family,2009,27
Uganda,Family,2010,55
Uganda,Family,2011,14
Uganda,Family,2012,20
Uganda,Family,2013,41
Uganda,Family,2014,42
Uganda,Family,2015,39
Uganda,Other,2006,0
Uganda,Other,2007,0
Uganda,Other,2008,2
Uganda,Other,2009,1
Uganda,Other,2010,1
Uganda,Other,2011,0
Uganda,Other,2012,28
Uganda,Other,2013,1
Uganda,Other,2014,7
Uganda,Other,2015,2
Uganda,Study,2006,68
Uganda,Study,2007,65
Uganda,Study,2008,45
Uganda,Study,2009,46
Uganda,Study,2010,27
Uganda,Study,2011,37
Uganda,Study,2012,41
Uganda,Study,2013,30
Uganda,Study,2014,36
Uganda,Study,2015,29
Uganda,Work,2006,4
Uganda,Work,2007,7
Uganda,Work,2008,10
Uganda,Work,2009,13
Uganda,Work,2010,8
Uganda,Work,2011,6
Uganda,Work,2012,12
Uganda,Work,2013,6
Uganda,Work,2014,9
Uganda,Work,2015,7
Ukraine,Asylum,2006,0
Ukraine,Asylum,2007,0
Ukraine,Asylum,2008,2
Ukraine,Asylum,2009,2
Ukraine,Asylum,2010,1
Ukraine,Asylum,2011,1
Ukraine,Asylum,2012,1
Ukraine,Asylum,2013,9
Ukraine,Asylum,2014,1
Ukraine,Asylum,2015,3
Ukraine,EU,2006,13
Ukraine,EU,2007,14
Ukraine,EU,2008,39
Ukraine,EU,2009,46
Ukraine,EU,2010,50
Ukraine,EU,2011,49
Ukraine,EU,2012,37
Ukraine,EU,2013,47
Ukraine,EU,2014,57
Ukraine,EU,2015,73
Ukraine,Family,2006,102
Ukraine,Family,2007,114
Ukraine,Family,2008,98
Ukraine,Family,2009,95
Ukraine,Family,2010,154
Ukraine,Family,2011,97
Ukraine,Family,2012,92
Ukraine,Family,2013,112
Ukraine,Family,2014,161
Ukraine,Family,2015,192
Ukraine,Other,2006,0
Ukraine,Other,2007,4
Ukraine,Other,2008,0
Ukraine,Other,2009,0
Ukraine,Other,2010,1
Ukraine,Other,2011,0
Ukraine,Other,2012,0
Ukraine,Other,2013,6
Ukraine,Other,2014,5
Ukraine,Other,2015,1
Ukraine,Study,2006,2036
Ukraine,Study,2007,2536
Ukraine,Study,2008,2542
Ukraine,Study,2009,1787
Ukraine,Study,2010,1410
Ukraine,Study,2011,1269
Ukraine,Study,2012,1226
Ukraine,Study,2013,1172
Ukraine,Study,2014,1253
Ukraine,Study,2015,826
Ukraine,Work,2006,309
Ukraine,Work,2007,567
Ukraine,Work,2008,1086
Ukraine,Work,2009,1295
Ukraine,Work,2010,1049
Ukraine,Work,2011,948
Ukraine,Work,2012,880
Ukraine,Work,2013,1070
Ukraine,Work,2014,1205
Ukraine,Work,2015,1300
United Arab Emirates,Asylum,2006,0
United Arab Emirates,Asylum,2007,0
United Arab Emirates,Asylum,2008,0
United Arab Emirates,Asylum,2009,0
United Arab Emirates,Asylum,2010,0
United Arab Emirates,Asylum,2011,0
United Arab Emirates,Asylum,2012,0
United Arab Emirates,Asylum,2013,0
United Arab Emirates,Asylum,2014,0
United Arab Emirates,Asylum,2015,0
United Arab Emirates,EU,2006,0
United Arab Emirates,EU,2007,0
United Arab Emirates,EU,2008,0
United Arab Emirates,EU,2009,0
United Arab Emirates,EU,2010,0
United Arab Emirates,EU,2011,0
United Arab Emirates,EU,2012,0
United Arab Emirates,EU,2013,0
United Arab Emirates,EU,2014,0
United Arab Emirates,EU,2015,0
United Arab Emirates,Family,2006,0
United Arab Emirates,Family,2007,1
United Arab Emirates,Family,2008,0
United Arab Emirates,Family,2009,0
United Arab Emirates,Family,2010,0
United Arab Emirates,Family,2011,0
United Arab Emirates,Family,2012,0
United Arab Emirates,Family,2013,0
United Arab Emirates,Family,2014,0
United Arab Emirates,Family,2015,0
United Arab Emirates,Other,2006,0
United Arab Emirates,Other,2007,0
United Arab Emirates,Other,2008,0
United Arab Emirates,Other,2009,0
United Arab Emirates,Other,2010,0
United Arab Emirates,Other,2011,0
United Arab Emirates,Other,2012,0
United Arab Emirates,Other,2013,0
United Arab Emirates,Other,2014,0
United Arab Emirates,Other,2015,0
United Arab Emirates,Study,2006,0
United Arab Emirates,Study,2007,0
United Arab Emirates,Study,2008,0
United Arab Emirates,Study,2009,0
United Arab Emirates,Study,2010,2
United Arab Emirates,Study,2011,0
United Arab Emirates,Study,2012,0
United Arab Emirates,Study,2013,0
United Arab Emirates,Study,2014,0
United Arab Emirates,Study,2015,0
United Arab Emirates,Work,2006,0
United Arab Emirates,Work,2007,0
United Arab Emirates,Work,2008,0
United Arab Emirates,Work,2009,0
United Arab Emirates,Work,2010,0
United Arab Emirates,Work,2011,0
United Arab Emirates,Work,2012,0
United Arab Emirates,Work,2013,0
United Arab Emirates,Work,2014,0
United Arab Emirates,Work,2015,1
United Kingdom,Asylum,2006,0
United Kingdom,Asylum,2007,0
United Kingdom,Asylum,2008,0
United Kingdom,Asylum,2009,0
United Kingdom,Asylum,2010,0
United Kingdom,Asylum,2011,0
United Kingdom,Asylum,2012,0
United Kingdom,Asylum,2013,0
United Kingdom,Asylum,2014,0
United Kingdom,Asylum,2015,0
United Kingdom,EU,2006,1207
United Kingdom,EU,2007,1214
United Kingdom,EU,2008,1246
United Kingdom,EU,2009,1163
United Kingdom,EU,2010,1312
United Kingdom,EU,2011,1448
United Kingdom,EU,2012,1424
United Kingdom,EU,2013,1567
United Kingdom,EU,2014,1689
United Kingdom,EU,2015,1925
United Kingdom,Family,2006,20
United Kingdom,Family,2007,22
United Kingdom,Family,2008,17
United Kingdom,Family,2009,13
United Kingdom,Family,2010,12
United Kingdom,Family,2011,9
United Kingdom,Family,2012,7
United Kingdom,Family,2013,12
United Kingdom,Family,2014,12
United Kingdom,Family,2015,10
United Kingdom,Other,2006,2
United Kingdom,Other,2007,4
United Kingdom,Other,2008,0
United Kingdom,Other,2009,0
United Kingdom,Other,2010,0
United Kingdom,Other,2011,2
United Kingdom,Other,2012,2
United Kingdom,Other,2013,1
United Kingdom,Other,2014,1
United Kingdom,Other,2015,0
United Kingdom,Study,2006,7
United Kingdom,Study,2007,6
United Kingdom,Study,2008,8
United Kingdom,Study,2009,10
United Kingdom,Study,2010,4
United Kingdom,Study,2011,0
United Kingdom,Study,2012,3
United Kingdom,Study,2013,5
United Kingdom,Study,2014,4
United Kingdom,Study,2015,1
United Kingdom,Work,2006,236
United Kingdom,Work,2007,478
United Kingdom,Work,2008,163
United Kingdom,Work,2009,177
United Kingdom,Work,2010,412
United Kingdom,Work,2011,7
United Kingdom,Work,2012,104
United Kingdom,Work,2013,20
United Kingdom,Work,2014,72
United Kingdom,Work,2015,9
Uruguay,Asylum,2006,0
Uruguay,Asylum,2007,0
Uruguay,Asylum,2008,0
Uruguay,Asylum,2009,0
Uruguay,Asylum,2010,0
Uruguay,Asylum,2011,0
Uruguay,Asylum,2012,0
Uruguay,Asylum,2013,0
Uruguay,Asylum,2014,0
Uruguay,Asylum,2015,0
Uruguay,EU,2006,0
Uruguay,EU,2007,0
Uruguay,EU,2008,1
Uruguay,EU,2009,0
Uruguay,EU,2010,0
Uruguay,EU,2011,1
Uruguay,EU,2012,1
Uruguay,EU,2013,1
Uruguay,EU,2014,0
Uruguay,EU,2015,2
Uruguay,Family,2006,0
Uruguay,Family,2007,2
Uruguay,Family,2008,1
Uruguay,Family,2009,1
Uruguay,Family,2010,2
Uruguay,Family,2011,0
Uruguay,Family,2012,3
Uruguay,Family,2013,2
Uruguay,Family,2014,1
Uruguay,Family,2015,3
Uruguay,Other,2006,0
Uruguay,Other,2007,0
Uruguay,Other,2008,0
Uruguay,Other,2009,0
Uruguay,Other,2010,0
Uruguay,Other,2011,0
Uruguay,Other,2012,0
Uruguay,Other,2013,0
Uruguay,Other,2014,0
Uruguay,Other,2015,0
Uruguay,Study,2006,1
Uruguay,Study,2007,1
Uruguay,Study,2008,2
Uruguay,Study,2009,1
Uruguay,Study,2010,1
Uruguay,Study,2011,3
Uruguay,Study,2012,3
Uruguay,Study,2013,2
Uruguay,Study,2014,5
Uruguay,Study,2015,7
Uruguay,Work,2006,1
Uruguay,Work,2007,0
Uruguay,Work,2008,4
Uruguay,Work,2009,3
Uruguay,Work,2010,1
Uruguay,Work,2011,1
Uruguay,Work,2012,12
Uruguay,Work,2013,3
Uruguay,Work,2014,1
Uruguay,Work,2015,0
USA,Asylum,2006,0
USA,Asylum,2007,0
USA,Asylum,2008,0
USA,Asylum,2009,0
USA,Asylum,2010,0
USA,Asylum,2011,0
USA,Asylum,2012,0
USA,Asylum,2013,0
USA,Asylum,2014,0
USA,Asylum,2015,1
USA,EU,2006,16
USA,EU,2007,10
USA,EU,2008,22
USA,EU,2009,44
USA,EU,2010,38
USA,EU,2011,51
USA,EU,2012,48
USA,EU,2013,48
USA,EU,2014,62
USA,EU,2015,67
USA,Family,2006,167
USA,Family,2007,204
USA,Family,2008,183
USA,Family,2009,196
USA,Family,2010,207
USA,Family,2011,107
USA,Family,2012,151
USA,Family,2013,178
USA,Family,2014,159
USA,Family,2015,177
USA,Other,2006,37
USA,Other,2007,25
USA,Other,2008,25
USA,Other,2009,15
USA,Other,2010,17
USA,Other,2011,14
USA,Other,2012,18
USA,Other,2013,12
USA,Other,2014,15
USA,Other,2015,9
USA,Study,2006,1377
USA,Study,2007,1545
USA,Study,2008,1790
USA,Study,2009,1905
USA,Study,2010,2053
USA,Study,2011,1684
USA,Study,2012,2319
USA,Study,2013,2888
USA,Study,2014,2915
USA,Study,2015,3178
USA,Work,2006,532
USA,Work,2007,602
USA,Work,2008,718
USA,Work,2009,660
USA,Work,2010,679
USA,Work,2011,741
USA,Work,2012,746
USA,Work,2013,785
USA,Work,2014,923
USA,Work,2015,882
Uzbekistan,Asylum,2006,13
Uzbekistan,Asylum,2007,7
Uzbekistan,Asylum,2008,13
Uzbekistan,Asylum,2009,0
Uzbekistan,Asylum,2010,2
Uzbekistan,Asylum,2011,0
Uzbekistan,Asylum,2012,6
Uzbekistan,Asylum,2013,2
Uzbekistan,Asylum,2014,1
Uzbekistan,Asylum,2015,0
Uzbekistan,EU,2006,0
Uzbekistan,EU,2007,1
Uzbekistan,EU,2008,0
Uzbekistan,EU,2009,0
Uzbekistan,EU,2010,0
Uzbekistan,EU,2011,2
Uzbekistan,EU,2012,0
Uzbekistan,EU,2013,0
Uzbekistan,EU,2014,0
Uzbekistan,EU,2015,4
Uzbekistan,Family,2006,2
Uzbekistan,Family,2007,3
Uzbekistan,Family,2008,5
Uzbekistan,Family,2009,5
Uzbekistan,Family,2010,1
Uzbekistan,Family,2011,9
Uzbekistan,Family,2012,1
Uzbekistan,Family,2013,4
Uzbekistan,Family,2014,5
Uzbekistan,Family,2015,12
Uzbekistan,Other,2006,0
Uzbekistan,Other,2007,0
Uzbekistan,Other,2008,0
Uzbekistan,Other,2009,0
Uzbekistan,Other,2010,0
Uzbekistan,Other,2011,0
Uzbekistan,Other,2012,0
Uzbekistan,Other,2013,0
Uzbekistan,Other,2014,1
Uzbekistan,Other,2015,0
Uzbekistan,Study,2006,16
Uzbekistan,Study,2007,15
Uzbekistan,Study,2008,9
Uzbekistan,Study,2009,12
Uzbekistan,Study,2010,4
Uzbekistan,Study,2011,6
Uzbekistan,Study,2012,7
Uzbekistan,Study,2013,7
Uzbekistan,Study,2014,6
Uzbekistan,Study,2015,5
Uzbekistan,Work,2006,17
Uzbekistan,Work,2007,27
Uzbekistan,Work,2008,45
Uzbekistan,Work,2009,64
Uzbekistan,Work,2010,49
Uzbekistan,Work,2011,43
Uzbekistan,Work,2012,21
Uzbekistan,Work,2013,27
Uzbekistan,Work,2014,30
Uzbekistan,Work,2015,28
Vanuatu,Asylum,2006,0
Vanuatu,Asylum,2007,0
Vanuatu,Asylum,2008,0
Vanuatu,Asylum,2009,0
Vanuatu,Asylum,2010,0
Vanuatu,Asylum,2011,0
Vanuatu,Asylum,2012,0
Vanuatu,Asylum,2013,0
Vanuatu,Asylum,2014,0
Vanuatu,Asylum,2015,0
Vanuatu,EU,2006,0
Vanuatu,EU,2007,0
Vanuatu,EU,2008,0
Vanuatu,EU,2009,0
Vanuatu,EU,2010,0
Vanuatu,EU,2011,0
Vanuatu,EU,2012,0
Vanuatu,EU,2013,0
Vanuatu,EU,2014,0
Vanuatu,EU,2015,0
Vanuatu,Family,2006,0
Vanuatu,Family,2007,0
Vanuatu,Family,2008,0
Vanuatu,Family,2009,0
Vanuatu,Family,2010,0
Vanuatu,Family,2011,0
Vanuatu,Family,2012,0
Vanuatu,Family,2013,0
Vanuatu,Family,2014,0
Vanuatu,Family,2015,0
Vanuatu,Other,2006,0
Vanuatu,Other,2007,0
Vanuatu,Other,2008,0
Vanuatu,Other,2009,0
Vanuatu,Other,2010,0
Vanuatu,Other,2011,0
Vanuatu,Other,2012,0
Vanuatu,Other,2013,0
Vanuatu,Other,2014,0
Vanuatu,Other,2015,0
Vanuatu,Study,2006,0
Vanuatu,Study,2007,0
Vanuatu,Study,2008,0
Vanuatu,Study,2009,0
Vanuatu,Study,2010,0
Vanuatu,Study,2011,1
Vanuatu,Study,2012,0
Vanuatu,Study,2013,0
Vanuatu,Study,2014,0
Vanuatu,Study,2015,0
Vanuatu,Work,2006,0
Vanuatu,Work,2007,0
Vanuatu,Work,2008,0
Vanuatu,Work,2009,0
Vanuatu,Work,2010,0
Vanuatu,Work,2011,0
Vanuatu,Work,2012,0
Vanuatu,Work,2013,0
Vanuatu,Work,2014,0
Vanuatu,Work,2015,0
Vatican City State,Asylum,2006,0
Vatican City State,Asylum,2007,0
Vatican City State,Asylum,2008,0
Vatican City State,Asylum,2009,0
Vatican City State,Asylum,2010,0
Vatican City State,Asylum,2011,0
Vatican City State,Asylum,2012,0
Vatican City State,Asylum,2013,0
Vatican City State,Asylum,2014,0
Vatican City State,Asylum,2015,0
Vatican City State,EU,2006,0
Vatican City State,EU,2007,0
Vatican City State,EU,2008,0
Vatican City State,EU,2009,0
Vatican City State,EU,2010,0
Vatican City State,EU,2011,0
Vatican City State,EU,2012,0
Vatican City State,EU,2013,0
Vatican City State,EU,2014,0
Vatican City State,EU,2015,0
Vatican City State,Family,2006,0
Vatican City State,Family,2007,0
Vatican City State,Family,2008,0
Vatican City State,Family,2009,0
Vatican City State,Family,2010,0
Vatican City State,Family,2011,0
Vatican City State,Family,2012,0
Vatican City State,Family,2013,0
Vatican City State,Family,2014,0
Vatican City State,Family,2015,0
Vatican City State,Other,2006,0
Vatican City State,Other,2007,0
Vatican City State,Other,2008,0
Vatican City State,Other,2009,0
Vatican City State,Other,2010,0
Vatican City State,Other,2011,0
Vatican City State,Other,2012,0
Vatican City State,Other,2013,0
Vatican City State,Other,2014,0
Vatican City State,Other,2015,0
Vatican City State,Study,2006,0
Vatican City State,Study,2007,0
Vatican City State,Study,2008,0
Vatican City State,Study,2009,0
Vatican City State,Study,2010,0
Vatican City State,Study,2011,0
Vatican City State,Study,2012,0
Vatican City State,Study,2013,0
Vatican City State,Study,2014,0
Vatican City State,Study,2015,0
Vatican City State,Work,2006,0
Vatican City State,Work,2007,0
Vatican City State,Work,2008,0
Vatican City State,Work,2009,0
Vatican City State,Work,2010,0
Vatican City State,Work,2011,0
Vatican City State,Work,2012,0
Vatican City State,Work,2013,0
Vatican City State,Work,2014,0
Vatican City State,Work,2015,0
Venezuela,Asylum,2006,0
Venezuela,Asylum,2007,0
Venezuela,Asylum,2008,0
Venezuela,Asylum,2009,0
Venezuela,Asylum,2010,0
Venezuela,Asylum,2011,0
Venezuela,Asylum,2012,0
Venezuela,Asylum,2013,0
Venezuela,Asylum,2014,0
Venezuela,Asylum,2015,0
Venezuela,EU,2006,0
Venezuela,EU,2007,2
Venezuela,EU,2008,3
Venezuela,EU,2009,4
Venezuela,EU,2010,4
Venezuela,EU,2011,1
Venezuela,EU,2012,6
Venezuela,EU,2013,2
Venezuela,EU,2014,6
Venezuela,EU,2015,5
Venezuela,Family,2006,14
Venezuela,Family,2007,18
Venezuela,Family,2008,11
Venezuela,Family,2009,24
Venezuela,Family,2010,14
Venezuela,Family,2011,13
Venezuela,Family,2012,8
Venezuela,Family,2013,16
Venezuela,Family,2014,9
Venezuela,Family,2015,15
Venezuela,Other,2006,3
Venezuela,Other,2007,1
Venezuela,Other,2008,1
Venezuela,Other,2009,0
Venezuela,Other,2010,0
Venezuela,Other,2011,0
Venezuela,Other,2012,0
Venezuela,Other,2013,0
Venezuela,Other,2014,0
Venezuela,Other,2015,0
Venezuela,Study,2006,10
Venezuela,Study,2007,23
Venezuela,Study,2008,20
Venezuela,Study,2009,9
Venezuela,Study,2010,32
Venezuela,Study,2011,16
Venezuela,Study,2012,17
Venezuela,Study,2013,21
Venezuela,Study,2014,9
Venezuela,Study,2015,11
Venezuela,Work,2006,11
Venezuela,Work,2007,11
Venezuela,Work,2008,11
Venezuela,Work,2009,17
Venezuela,Work,2010,21
Venezuela,Work,2011,11
Venezuela,Work,2012,16
Venezuela,Work,2013,24
Venezuela,Work,2014,17
Venezuela,Work,2015,19
Vietnam,Asylum,2006,1
Vietnam,Asylum,2007,1
Vietnam,Asylum,2008,2
Vietnam,Asylum,2009,2
Vietnam,Asylum,2010,5
Vietnam,Asylum,2011,0
Vietnam,Asylum,2012,0
Vietnam,Asylum,2013,0
Vietnam,Asylum,2014,3
Vietnam,Asylum,2015,0
Vietnam,EU,2006,1
Vietnam,EU,2007,0
Vietnam,EU,2008,5
Vietnam,EU,2009,2
Vietnam,EU,2010,5
Vietnam,EU,2011,3
Vietnam,EU,2012,5
Vietnam,EU,2013,5
Vietnam,EU,2014,4
Vietnam,EU,2015,6
Vietnam,Family,2006,88
Vietnam,Family,2007,123
Vietnam,Family,2008,94
Vietnam,Family,2009,97
Vietnam,Family,2010,143
Vietnam,Family,2011,62
Vietnam,Family,2012,98
Vietnam,Family,2013,119
Vietnam,Family,2014,110
Vietnam,Family,2015,102
Vietnam,Other,2006,34
Vietnam,Other,2007,50
Vietnam,Other,2008,38
Vietnam,Other,2009,47
Vietnam,Other,2010,41
Vietnam,Other,2011,20
Vietnam,Other,2012,7
Vietnam,Other,2013,6
Vietnam,Other,2014,6
Vietnam,Other,2015,5
Vietnam,Study,2006,102
Vietnam,Study,2007,84
Vietnam,Study,2008,67
Vietnam,Study,2009,61
Vietnam,Study,2010,62
Vietnam,Study,2011,57
Vietnam,Study,2012,53
Vietnam,Study,2013,44
Vietnam,Study,2014,72
Vietnam,Study,2015,90
Vietnam,Work,2006,16
Vietnam,Work,2007,21
Vietnam,Work,2008,32
Vietnam,Work,2009,28
Vietnam,Work,2010,28
Vietnam,Work,2011,46
Vietnam,Work,2012,41
Vietnam,Work,2013,45
Vietnam,Work,2014,56
Vietnam,Work,2015,47
West bank and Gaza,Asylum,2006,0
West bank and Gaza,Asylum,2007,0
West bank and Gaza,Asylum,2008,0
West bank and Gaza,Asylum,2009,0
West bank and Gaza,Asylum,2010,0
West bank and Gaza,Asylum,2011,0
West bank and Gaza,Asylum,2012,0
West bank and Gaza,Asylum,2013,0
West bank and Gaza,Asylum,2014,0
West bank and Gaza,Asylum,2015,0
West bank and Gaza,EU,2006,0
West bank and Gaza,EU,2007,0
West bank and Gaza,EU,2008,0
West bank and Gaza,EU,2009,0
West bank and Gaza,EU,2010,0
West bank and Gaza,EU,2011,0
West bank and Gaza,EU,2012,0
West bank and Gaza,EU,2013,0
West bank and Gaza,EU,2014,0
West bank and Gaza,EU,2015,0
West bank and Gaza,Family,2006,0
West bank and Gaza,Family,2007,0
West bank and Gaza,Family,2008,0
West bank and Gaza,Family,2009,0
West bank and Gaza,Family,2010,0
West bank and Gaza,Family,2011,0
West bank and Gaza,Family,2012,0
West bank and Gaza,Family,2013,0
West bank and Gaza,Family,2014,0
West bank and Gaza,Family,2015,0
West bank and Gaza,Other,2006,0
West bank and Gaza,Other,2007,0
West bank and Gaza,Other,2008,0
West bank and Gaza,Other,2009,0
West bank and Gaza,Other,2010,0
West bank and Gaza,Other,2011,0
West bank and Gaza,Other,2012,0
West bank and Gaza,Other,2013,0
West bank and Gaza,Other,2014,0
West bank and Gaza,Other,2015,0
West bank and Gaza,Study,2006,0
West bank and Gaza,Study,2007,0
West bank and Gaza,Study,2008,0
West bank and Gaza,Study,2009,0
West bank and Gaza,Study,2010,0
West bank and Gaza,Study,2011,1
West bank and Gaza,Study,2012,0
West bank and Gaza,Study,2013,0
West bank and Gaza,Study,2014,0
West bank and Gaza,Study,2015,0
West bank and Gaza,Work,2006,0
West bank and Gaza,Work,2007,0
West bank and Gaza,Work,2008,0
West bank and Gaza,Work,2009,0
West bank and Gaza,Work,2010,0
West bank and Gaza,Work,2011,0
West bank and Gaza,Work,2012,0
West bank and Gaza,Work,2013,0
West bank and Gaza,Work,2014,0
West bank and Gaza,Work,2015,0
West Indies,Asylum,2006,0
West Indies,Asylum,2007,0
West Indies,Asylum,2008,0
West Indies,Asylum,2009,0
West Indies,Asylum,2010,0
West Indies,Asylum,2011,0
West Indies,Asylum,2012,0
West Indies,Asylum,2013,0
West Indies,Asylum,2014,0
West Indies,Asylum,2015,0
West Indies,EU,2006,0
West Indies,EU,2007,0
West Indies,EU,2008,0
West Indies,EU,2009,0
West Indies,EU,2010,0
West Indies,EU,2011,0
West Indies,EU,2012,0
West Indies,EU,2013,0
West Indies,EU,2014,0
West Indies,EU,2015,0
West Indies,Family,2006,0
West Indies,Family,2007,0
West Indies,Family,2008,0
West Indies,Family,2009,0
West Indies,Family,2010,0
West Indies,Family,2011,0
West Indies,Family,2012,0
West Indies,Family,2013,0
West Indies,Family,2014,0
West Indies,Family,2015,0
West Indies,Other,2006,0
West Indies,Other,2007,0
West Indies,Other,2008,0
West Indies,Other,2009,0
West Indies,Other,2010,0
West Indies,Other,2011,0
West Indies,Other,2012,0
West Indies,Other,2013,0
West Indies,Other,2014,0
West Indies,Other,2015,0
West Indies,Study,2006,0
West Indies,Study,2007,0
West Indies,Study,2008,0
West Indies,Study,2009,0
West Indies,Study,2010,0
West Indies,Study,2011,0
West Indies,Study,2012,0
West Indies,Study,2013,0
West Indies,Study,2014,0
West Indies,Study,2015,0
West Indies,Work,2006,0
West Indies,Work,2007,0
West Indies,Work,2008,0
West Indies,Work,2009,0
West Indies,Work,2010,0
West Indies,Work,2011,0
West Indies,Work,2012,0
West Indies,Work,2013,0
West Indies,Work,2014,0
West Indies,Work,2015,0
Yemen,Asylum,2006,0
Yemen,Asylum,2007,0
Yemen,Asylum,2008,1
